Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts
13:53:57,49.9,0.0,0.2,50.0,0.0,25,208,25028,249.30,
13:53:58,49.7,0.0,0.3,49.9,0.0,25,110,25012,249.31,
13:53:58,49.7,0.0,0.4,50.0,0.0,25,120,24956,249.18,
13:53:59,50.0,0.0,0.1,50.0,0.0,25,72,24984,249.51,
13:53:59,48.4,0.0,1.7,49.9,0.0,25,1264,25192,249.16,
13:54:00,49.9,0.0,0.1,50.0,0.0,25,74,25148,249.02,
13:54:00,49.9,0.0,0.2,49.9,0.0,25,80,25106,249.52,
13:54:01,49.9,0.0,0.2,50.0,0.0,25,144,25136,249.14,
13:54:01,49.9,0.0,0.1,49.9,0.0,26,276,25306,249.64,
13:54:02,49.9,0.0,0.2,50.0,0.0,25,76,25176,248.71,
13:54:02,49.9,0.0,0.1,49.9,0.0,25,112,25130,249.44,
13:54:03,49.8,0.0,0.2,50.0,0.0,25,74,24970,249.61,
13:54:03,49.8,0.0,0.2,50.0,0.0,25,92,24960,249.01,
13:54:04,48.0,0.0,2.0,50.0,0.0,25,68,24916,249.47,
13:54:04,48.5,0.0,1.5,50.0,0.0,25,84,24936,248.59,
13:54:05,49.5,0.0,0.5,50.0,0.0,25,132,24962,249.27,
13:54:05,49.9,0.0,0.2,50.0,0.0,25,216,25204,249.33,
13:54:06,49.9,0.0,0.2,50.0,0.0,25,80,25106,249.30,
13:54:06,49.9,0.0,0.1,50.0,0.0,25,84,25108,249.12,
13:54:07,49.8,0.0,0.2,50.0,0.0,25,92,25090,249.24,
13:54:07,50.0,0.0,0.0,50.0,0.0,25,84,25194,249.46,
13:54:08,49.9,0.0,0.2,49.9,0.0,25,100,25148,249.11,
13:54:08,49.9,0.0,0.1,50.0,0.0,25,84,25130,249.50,
13:54:09,49.9,0.0,0.2,50.0,0.0,25,140,25138,249.03,
13:54:09,47.9,0.0,2.3,49.9,0.0,26,1448,25434,247.26,
13:54:10,47.4,0.0,2.6,50.0,0.0,25,70,25144,249.42,
13:54:10,49.6,0.0,0.4,50.0,0.0,25,88,25120,249.82,
13:54:11,49.9,0.0,0.1,50.0,0.0,25,108,25116,249.25,
13:54:11,49.9,0.0,0.1,50.0,0.0,25,96,25206,249.49,
13:54:12,49.9,0.0,0.2,49.9,0.0,25,68,25092,248.89,
13:54:12,49.9,0.0,0.1,50.0,0.0,26,86,25110,249.27,
13:54:13,49.8,0.0,0.3,50.0,0.0,25,142,25172,249.57,
13:54:13,49.9,0.0,0.2,49.9,0.0,25,248,25260,249.07,
13:54:14,49.9,0.0,0.2,50.0,0.0,25,72,25102,249.49,
13:54:14,50.0,0.0,0.1,50.0,0.0,25,84,25108,249.32,
13:54:15,49.9,0.0,0.1,50.0,0.0,25,76,25102,249.34,
13:54:15,49.7,0.0,0.4,50.0,0.0,25,84,25140,248.98,
13:54:16,46.7,0.0,3.3,50.0,0.0,25,76,25102,246.62,
13:54:16,48.3,0.0,1.8,50.0,0.0,25,84,25110,250.13,
13:54:17,48.6,0.0,1.4,50.0,0.0,25,150,25158,246.10,
13:54:17,50.0,0.0,0.0,49.9,0.0,25,214,25218,252.64,
13:54:18,49.8,0.0,0.2,50.0,0.0,25,116,25100,249.49,
13:54:18,48.6,0.0,1.5,49.9,0.0,25,80,25094,245.82,
13:54:19,49.9,0.0,0.1,50.0,0.0,25,72,24996,251.70,
13:54:19,50.0,0.0,0.1,49.9,0.0,25,1226,25428,249.53,
13:54:20,50.0,0.0,0.1,49.9,0.0,25,80,25126,249.09,
13:54:20,49.9,0.0,0.2,50.0,0.0,25,72,25092,249.34,
13:54:21,49.9,0.0,0.1,50.0,0.0,25,148,25144,249.36,
13:54:21,47.8,0.0,2.2,50.0,0.0,25,212,25202,243.67,
13:54:22,48.5,0.0,1.6,50.0,0.0,25,72,25094,247.95,
13:54:22,49.4,0.0,0.7,50.0,0.0,25,80,25104,249.71,
13:54:23,49.8,0.0,0.3,49.9,0.0,25,78,25130,250.64,
13:54:23,48.6,0.0,1.4,50.0,0.0,25,88,25150,246.65,
13:54:24,48.7,0.0,1.4,49.9,0.0,25,76,25104,248.54,
13:54:24,49.8,0.0,0.2,50.0,0.0,25,80,25104,250.95,
13:54:25,49.8,0.0,0.2,50.0,0.0,25,150,25158,249.45,
13:54:25,49.9,0.0,0.2,50.0,0.0,25,212,25204,249.05,
13:54:26,49.9,0.0,0.2,50.0,0.0,25,80,25104,249.56,
13:54:26,49.9,0.0,0.1,49.9,0.0,25,88,25112,249.01,
13:54:27,49.9,0.0,0.2,50.0,0.0,25,96,25114,249.16,
13:54:27,48.5,0.0,1.6,50.0,0.0,25,76,25136,247.65,
13:54:28,49.9,0.0,0.2,49.9,0.0,25,108,24720,250.63,
13:54:28,49.8,0.0,0.2,50.0,0.0,25,72,24728,248.92,
13:54:29,48.0,0.0,2.0,50.0,0.0,25,148,24802,247.20,
13:54:29,50.2,0.0,0.3,49.6,0.0,27,7952,25732,251.03,
13:54:30,49.9,0.0,0.4,49.8,0.0,25,2344,26010,248.94,
13:54:30,48.6,0.0,1.7,49.7,0.0,29,3168,25392,249.34,
13:54:31,51.0,0.0,1.0,48.0,0.0,25,23878,28930,249.09,
13:54:31,49.8,0.0,0.2,49.9,0.0,26,166,25216,249.54,
13:54:32,49.8,0.0,0.3,49.9,0.0,25,170,25242,249.34,
13:54:32,49.9,0.0,0.2,50.0,0.0,25,140,25166,249.00,
13:54:33,49.8,0.0,0.3,49.9,0.0,25,144,25170,249.41,
13:54:33,49.9,0.0,0.1,50.0,0.0,26,260,25200,249.42,
13:54:34,48.3,0.0,1.8,50.0,0.0,25,78,25100,248.94,
13:54:34,49.9,0.0,0.2,50.0,0.0,25,84,25106,249.13,
13:54:35,49.7,0.0,0.3,50.0,0.0,25,76,25100,249.45,
13:54:35,49.9,0.0,0.2,50.0,0.0,26,88,25148,249.23,
13:54:36,49.6,0.0,0.4,49.9,0.0,25,78,25102,249.10,
13:54:36,49.9,0.0,0.1,50.0,0.0,25,92,25114,249.23,
13:54:37,49.9,0.0,0.2,50.0,0.0,25,144,25138,249.19,
13:54:37,49.7,0.0,0.3,50.0,0.0,26,208,25196,249.30,
13:54:38,49.0,0.0,1.1,49.9,0.0,25,102,24742,249.38,
13:54:38,50.0,0.0,0.0,50.0,0.0,25,88,24834,249.21,
13:54:39,49.9,0.0,0.2,50.0,0.0,25,72,24904,248.97,
13:54:39,49.8,0.0,0.4,49.9,0.0,26,1274,25188,249.37,
13:54:40,49.8,0.0,0.3,50.0,0.0,25,78,25096,249.29,
13:54:40,49.9,0.0,0.2,49.9,0.0,25,104,25022,249.33,
13:54:41,49.9,0.0,0.1,50.0,0.0,25,148,24932,249.18,
13:54:41,49.9,0.0,0.2,50.0,0.0,26,220,25044,249.28,
13:54:42,50.0,0.0,0.1,50.0,0.0,25,78,24890,249.21,
13:54:42,49.3,0.0,0.8,50.0,0.0,25,86,24896,249.23,
13:54:43,49.9,0.0,0.2,49.9,0.0,25,80,24928,249.25,
13:54:43,49.8,0.0,0.3,50.0,0.0,26,88,24940,249.30,
13:54:44,49.8,0.0,0.2,50.0,0.0,25,78,24888,249.49,
13:54:44,49.9,0.0,0.2,50.0,0.0,25,84,24904,249.38,
13:54:45,48.6,0.0,1.4,50.0,0.0,25,144,24936,249.00,
13:54:45,49.9,0.0,0.2,49.9,0.0,25,208,25194,249.05,
13:54:46,49.8,0.0,0.2,50.0,0.0,25,76,25102,249.21,
13:54:46,49.9,0.0,0.1,50.0,0.0,25,88,25114,249.59,
13:54:47,49.9,0.0,0.1,50.0,0.0,25,76,25106,249.22,
13:54:47,49.9,0.0,0.2,49.9,0.0,25,80,25138,249.08,
13:54:48,47.0,0.0,3.0,50.0,0.0,25,112,24968,245.57,
13:54:48,49.7,0.0,0.4,50.0,0.0,25,80,24872,251.05,
13:54:49,49.9,0.0,0.1,50.0,0.0,25,152,24920,249.50,
13:54:49,50.0,0.0,0.1,49.9,0.0,25,1464,25496,249.15,
13:54:50,49.9,0.0,0.2,49.9,0.0,25,116,25000,248.93,
13:54:50,49.9,0.0,0.1,49.9,0.0,26,88,24910,249.33,
13:54:51,49.9,0.0,0.1,50.0,0.0,25,74,24868,249.20,
13:54:51,49.9,0.0,0.2,49.9,0.0,25,100,24934,249.58,
13:54:52,49.8,0.0,0.2,50.0,0.0,25,72,24870,249.33,
13:54:52,49.9,0.0,0.2,50.0,0.0,25,84,24882,248.88,
13:54:53,49.8,0.0,0.3,49.9,0.0,25,150,24948,249.39,
13:54:53,49.9,0.0,0.2,50.0,0.0,25,212,25192,249.32,
13:54:54,49.8,0.0,0.2,50.0,0.0,25,76,25104,249.20,
13:54:54,49.9,0.0,0.2,50.0,0.0,25,76,25100,249.22,
13:54:55,49.8,0.0,0.3,49.9,0.0,25,100,25146,248.82,
13:54:55,49.9,0.0,0.1,50.0,0.0,25,84,25148,249.70,
13:54:56,49.8,0.0,0.3,50.0,0.0,25,84,25106,249.20,
13:54:56,46.9,0.0,3.2,50.0,0.0,25,88,25112,244.65,
13:54:57,49.9,0.0,0.1,50.0,0.0,25,148,25146,251.58,
13:54:57,49.6,0.0,0.4,50.0,0.0,26,234,25226,248.57,
13:54:58,49.6,0.0,0.5,49.9,0.0,25,100,24942,249.38,
13:54:58,49.8,0.0,0.3,50.0,0.0,25,90,24894,249.23,
13:54:59,49.8,0.0,0.2,50.0,0.0,25,112,24908,249.30,
13:54:59,50.0,0.0,0.2,49.9,0.0,25,1284,25252,249.19,
13:55:00,49.8,0.0,0.2,50.0,0.0,25,82,25012,249.14,
13:55:00,48.1,0.0,1.9,50.0,0.0,25,84,24960,249.43,
13:55:01,49.7,0.0,0.4,50.0,0.0,25,146,25008,249.15,
13:55:01,49.9,0.0,0.2,50.0,0.0,25,216,25058,249.10,
13:55:02,49.9,0.0,0.2,49.9,0.0,25,156,25088,249.06,
13:55:02,49.8,0.0,0.2,50.0,0.0,25,82,24918,249.53,
13:55:03,50.0,0.0,0.1,49.9,0.0,25,104,24928,249.00,
13:55:03,49.8,0.0,0.3,50.0,0.0,25,84,25004,249.74,
13:55:04,49.9,0.0,0.2,49.9,0.0,25,76,25100,248.98,
13:55:04,49.8,0.0,0.2,50.0,0.0,25,80,25104,249.05,
13:55:05,49.2,0.0,0.8,50.0,0.0,25,140,25106,245.88,
13:55:05,47.7,0.0,2.3,49.9,0.0,25,212,25060,249.61,
13:55:06,49.6,0.0,0.4,50.0,0.0,25,76,24832,250.53,
13:55:06,49.5,0.0,0.6,50.0,0.0,25,96,24832,249.12,
13:55:07,49.9,0.0,0.2,50.0,0.0,25,102,24820,249.17,
13:55:07,49.9,0.0,0.1,50.0,0.0,25,80,25178,249.52,
13:55:08,50.0,0.0,0.1,49.9,0.0,25,104,25012,249.17,
13:55:08,49.8,0.0,0.2,50.0,0.0,25,76,24942,248.97,
13:55:09,47.9,0.0,2.2,50.0,0.0,25,148,24984,247.75,
13:55:09,49.7,0.0,0.5,49.9,0.0,25,1456,25262,250.31,
13:55:10,49.8,0.0,0.2,50.0,0.0,25,76,25154,249.79,
13:55:10,49.9,0.0,0.2,49.9,0.0,25,80,25108,249.04,
13:55:11,49.9,0.0,0.1,50.0,0.0,25,104,25096,248.94,
13:55:11,49.9,0.0,0.2,49.9,0.0,25,92,25202,249.57,
13:55:12,49.9,0.0,0.2,50.0,0.0,25,76,25100,248.99,
13:55:12,49.9,0.0,0.1,50.0,0.0,25,84,25108,249.32,
13:55:13,50.0,0.0,0.1,49.9,0.0,25,144,25050,249.60,
13:55:13,49.7,0.0,0.4,49.9,0.0,25,244,25214,249.01,
13:55:14,47.2,0.0,2.8,50.0,0.0,25,70,24942,245.06,
13:55:14,49.9,0.0,0.2,50.0,0.0,25,82,24954,251.36,
13:55:15,49.4,0.0,0.6,49.9,0.0,25,102,24960,246.86,
13:55:15,49.9,0.0,0.1,50.0,0.0,25,116,25024,251.57,
13:55:16,49.9,0.0,0.2,50.0,0.0,25,80,24940,248.98,
13:55:16,49.8,0.0,0.2,50.0,0.0,25,86,24942,249.11,
13:55:17,49.8,0.0,0.3,49.9,0.0,25,148,24984,249.45,
13:55:17,48.0,0.0,2.0,50.0,0.0,25,204,25040,248.86,
13:55:18,49.6,0.0,0.4,49.9,0.0,25,110,25084,249.09,
13:55:18,49.9,0.0,0.1,50.0,0.0,25,72,25094,249.04,
13:55:19,49.9,0.0,0.2,50.0,0.0,25,72,25098,249.31,
13:55:19,49.9,0.0,0.3,49.9,0.0,25,1328,25358,249.07,
13:55:20,49.9,0.0,0.1,50.0,0.0,25,76,25148,249.52,
13:55:20,50.0,0.0,0.1,50.0,0.0,25,80,25104,249.22,
13:55:21,49.9,0.0,0.2,50.0,0.0,25,140,25054,249.01,
13:55:21,49.9,0.0,0.2,49.9,0.0,25,216,25194,249.22,
13:55:22,49.8,0.0,0.2,50.0,0.0,25,70,25098,249.39,
13:55:22,48.5,0.0,1.6,49.9,0.0,25,80,25110,247.75,
13:55:23,49.9,0.0,0.2,49.9,0.0,25,84,25138,250.57,
13:55:23,49.6,0.0,0.5,50.0,0.0,25,84,25142,247.02,
13:55:24,49.8,0.0,0.3,50.0,0.0,25,82,25106,250.52,
13:55:24,49.8,0.0,0.2,50.0,0.0,25,76,25100,249.53,
13:55:25,49.8,0.0,0.2,50.0,0.0,25,148,25146,249.08,
13:55:25,49.9,0.0,0.1,50.0,0.0,25,208,25200,249.45,
13:55:26,49.8,0.0,0.3,50.0,0.0,25,80,25102,249.20,
13:55:26,48.0,0.0,2.0,50.0,0.0,25,88,25114,247.70,
13:55:27,49.9,0.0,0.2,50.0,0.0,25,76,25100,250.37,
13:55:27,49.9,0.0,0.2,49.9,0.0,25,114,25166,249.14,
13:55:28,49.9,0.0,0.2,49.9,0.0,25,100,25022,249.03,
13:55:28,49.9,0.0,0.1,50.0,0.0,26,84,24944,249.64,
13:55:29,49.8,0.0,0.2,50.0,0.0,25,142,25140,249.15,
13:55:29,50.0,0.0,0.2,49.8,0.0,26,1508,25554,249.03,
13:55:30,49.9,0.0,0.3,49.8,0.0,25,358,25904,249.41,
13:55:30,49.9,0.0,0.2,50.0,0.0,25,80,25156,249.28,
13:55:31,49.8,0.0,0.2,50.0,0.0,25,76,25102,249.58,
13:55:31,49.9,0.0,0.1,50.0,0.0,26,92,25150,249.01,
13:55:32,48.2,0.0,1.8,49.9,0.0,25,166,25254,249.06,
13:55:32,49.8,0.0,0.2,50.0,0.0,25,84,25058,249.17,
13:55:33,49.9,0.0,0.2,49.9,0.0,25,144,25224,249.25,
13:55:33,49.9,0.0,0.2,50.0,0.0,25,212,25200,249.51,
13:55:34,50.0,0.0,0.1,50.0,0.0,25,72,25102,249.11,
13:55:34,49.8,0.0,0.3,50.0,0.0,25,88,25116,249.25,
13:55:35,48.6,0.0,1.4,50.0,0.0,25,72,25096,248.13,
13:55:35,49.9,0.0,0.2,50.0,0.0,25,88,25146,250.15,
13:55:36,49.9,0.0,0.2,50.0,0.0,25,72,25096,249.01,
13:55:36,50.0,0.0,0.1,50.0,0.0,25,90,25112,249.12,
13:55:37,49.9,0.0,0.2,50.0,0.0,25,144,25144,249.71,
13:55:37,49.9,0.0,0.2,50.0,0.0,25,208,25200,249.06,
13:55:38,49.8,0.0,0.3,49.9,0.0,25,116,24888,249.34,
13:55:38,49.9,0.0,0.1,50.0,0.0,25,82,24786,249.44,
13:55:39,50.0,0.0,0.1,50.0,0.0,25,80,24782,249.54,
13:55:39,49.9,0.0,0.3,49.9,0.0,25,1300,25066,249.07,
13:55:40,49.8,0.0,0.3,50.0,0.0,25,72,24970,249.02,
13:55:40,49.1,0.0,0.9,50.0,0.0,25,84,24750,249.35,
13:55:41,49.9,0.0,0.1,50.0,0.0,25,144,24824,249.48,
13:55:41,49.9,0.0,0.1,50.0,0.0,25,224,25162,249.04,
13:55:42,49.9,0.0,0.2,50.0,0.0,25,72,25098,248.90,
13:55:42,49.8,0.0,0.2,50.0,0.0,25,84,25108,249.68,
13:55:43,49.8,0.0,0.2,50.0,0.0,25,80,25134,248.95,
13:55:43,49.8,0.0,0.2,50.0,0.0,25,84,25144,249.55,
13:55:44,50.0,0.0,0.1,50.0,0.0,25,80,25016,249.45,
13:55:44,48.5,0.0,1.5,50.0,0.0,25,78,25092,248.74,
13:55:45,49.9,0.0,0.2,49.9,0.0,25,148,24988,249.61,
13:55:45,49.8,0.0,0.3,50.0,0.0,25,206,25206,249.12,
13:55:46,49.9,0.0,0.2,50.0,0.0,25,80,25124,249.21,
13:55:46,49.9,0.0,0.1,50.0,0.0,25,84,25110,249.33,
13:55:47,49.8,0.0,0.2,50.0,0.0,25,80,25108,248.98,
13:55:47,50.0,0.0,0.0,50.0,0.0,25,80,25138,249.11,
13:55:48,49.6,0.0,0.5,49.9,0.0,25,114,24758,249.90,
13:55:48,47.7,0.0,2.3,50.0,0.0,25,78,24720,246.98,
13:55:49,49.8,0.0,0.3,50.0,0.0,25,144,24702,250.46,
13:55:49,50.1,0.0,0.3,49.6,0.0,28,7320,25924,249.25,
13:55:50,52.5,0.0,0.5,47.0,0.0,25,39244,30594,249.04,
13:55:50,49.9,0.0,0.1,50.0,0.0,25,68,25138,249.33,
13:55:51,49.9,0.0,0.2,49.9,0.0,25,84,25114,249.23,
13:55:51,49.8,0.0,0.2,50.0,0.0,25,84,25140,249.11,
13:55:52,49.8,0.0,0.2,50.0,0.0,25,84,25112,249.76,
13:55:52,49.9,0.0,0.2,50.0,0.0,25,76,25104,249.08,
13:55:53,49.8,0.0,0.2,49.9,0.0,25,156,25150,248.98,
13:55:53,49.9,0.0,0.2,50.0,0.0,25,210,25178,249.42,
13:55:54,49.8,0.0,0.3,50.0,0.0,25,82,25112,249.10,
13:55:54,49.9,0.0,0.1,50.0,0.0,25,80,25104,249.50,
13:55:55,50.0,0.0,0.0,50.0,0.0,25,100,25100,249.35,
13:55:55,49.9,0.0,0.2,49.9,0.0,25,88,25188,248.87,
13:55:56,49.9,0.0,0.1,50.0,0.0,25,80,25104,249.46,
13:55:56,49.7,0.0,0.4,50.0,0.0,25,92,25116,249.25,
13:55:57,47.7,0.0,2.3,50.0,0.0,25,144,25142,247.20,
13:55:57,49.9,0.0,0.1,50.0,0.0,25,224,25156,250.72,
13:55:58,49.6,0.0,0.5,49.9,0.0,25,114,24810,248.11,
13:55:58,49.6,0.0,0.5,50.0,0.0,25,64,24792,249.81,
13:55:59,49.8,0.0,0.2,50.0,0.0,25,108,24762,249.19,
13:55:59,49.8,0.0,0.3,49.9,0.0,26,1152,25124,249.19,
13:56:00,49.9,0.0,0.1,50.0,0.0,25,86,25158,249.23,
13:56:00,47.9,0.0,2.1,49.9,0.0,25,76,25104,245.81,
13:56:01,49.3,0.0,0.7,50.0,0.0,25,138,25132,249.55,
13:56:01,49.9,0.0,0.2,49.9,0.0,25,216,25200,250.94,
13:56:02,49.8,0.0,0.2,50.0,0.0,25,156,25210,249.35,
13:56:02,50.0,0.0,0.1,49.9,0.0,25,102,25188,249.11,
13:56:03,49.8,0.0,0.3,49.9,0.0,25,114,25132,249.25,
13:56:03,50.0,0.0,0.0,50.0,0.0,25,84,25192,249.30,
13:56:04,49.8,0.0,0.3,50.0,0.0,25,76,25100,249.20,
13:56:04,49.9,0.0,0.1,50.0,0.0,25,76,25100,249.48,
13:56:05,49.8,0.0,0.2,50.0,0.0,25,148,25148,248.99,
13:56:05,47.1,0.0,2.9,50.0,0.0,25,204,25194,246.72,
13:56:06,49.9,0.0,0.1,50.0,0.0,25,80,25110,250.96,
13:56:06,49.7,0.0,0.4,49.9,0.0,25,82,25106,249.46,
13:56:07,49.5,0.0,0.5,50.0,0.0,25,80,25106,248.89,
13:56:07,49.8,0.0,0.2,50.0,0.0,25,104,25120,249.27,
13:56:08,49.9,0.0,0.2,49.9,0.0,25,122,25016,249.28,
13:56:08,49.9,0.0,0.1,50.0,0.0,25,76,24828,249.49,
13:56:09,49.9,0.0,0.2,50.0,0.0,25,148,24926,249.03,
13:56:09,47.5,0.0,2.6,49.9,0.0,25,1282,25390,245.19,
13:56:10,49.9,0.0,0.1,50.0,0.0,25,80,25160,251.93,
13:56:10,49.9,0.0,0.1,50.0,0.0,25,80,25104,249.24,
13:56:11,50.0,0.0,0.1,50.0,0.0,25,80,25102,249.34,
13:56:11,49.9,0.0,0.2,50.0,0.0,25,112,25174,248.80,
13:56:12,49.9,0.0,0.2,50.0,0.0,25,86,25118,249.51,
13:56:12,49.9,0.0,0.2,49.9,0.0,25,82,25114,249.46,
13:56:13,49.9,0.0,0.2,49.9,0.0,25,152,25178,249.25,
13:56:13,49.9,0.0,0.1,50.0,0.0,25,240,25210,249.23,
13:56:14,48.1,0.0,2.0,49.9,0.0,25,84,25162,248.77,
13:56:14,49.1,0.0,0.9,50.0,0.0,25,74,25096,247.77,
13:56:15,49.5,0.0,0.5,50.0,0.0,25,80,25104,249.74,
13:56:15,49.6,0.0,0.5,50.0,0.0,25,80,25140,249.76,
13:56:16,49.9,0.0,0.1,50.0,0.0,25,80,25104,248.94,
13:56:16,49.9,0.0,0.2,49.9,0.0,25,84,25110,248.99,
13:56:17,49.9,0.0,0.1,50.0,0.0,25,148,25146,249.37,
13:56:17,49.8,0.0,0.3,50.0,0.0,25,204,25196,249.35,
13:56:18,47.7,0.0,2.4,49.9,0.0,25,108,25018,247.89,
13:56:18,49.6,0.0,0.5,50.0,0.0,25,76,24924,249.41,
13:56:19,49.9,0.0,0.2,50.0,0.0,25,80,24938,248.88,
13:56:19,49.9,0.0,0.2,49.9,0.0,25,1260,25174,249.20,
13:56:20,49.8,0.0,0.2,50.0,0.0,25,92,25134,249.41,
13:56:20,49.9,0.0,0.1,50.0,0.0,25,76,25152,249.08,
13:56:21,50.0,0.0,0.1,50.0,0.0,25,148,25138,249.78,
13:56:21,49.7,0.0,0.3,49.9,0.0,25,212,25208,248.45,
13:56:22,49.9,0.0,0.1,50.0,0.0,25,80,25104,249.55,
13:56:22,49.7,0.0,0.3,50.0,0.0,25,80,25096,249.57,
13:56:23,48.6,0.0,1.5,49.9,0.0,25,76,25128,248.35,
13:56:23,49.4,0.0,0.7,50.0,0.0,25,84,25142,249.90,
13:56:24,49.4,0.0,0.6,50.0,0.0,25,88,25146,249.01,
13:56:24,49.9,0.0,0.1,50.0,0.0,25,84,25134,249.40,
13:56:25,49.8,0.0,0.2,50.0,0.0,25,140,25136,249.22,
13:56:25,49.8,0.0,0.3,49.9,0.0,25,200,25194,249.39,
13:56:26,49.8,0.0,0.2,50.0,0.0,25,96,25120,248.90,
13:56:26,48.1,0.0,1.9,50.0,0.0,25,80,25106,246.43,
13:56:27,49.2,0.0,0.8,50.0,0.0,25,88,25112,249.76,
13:56:27,49.8,0.0,0.2,50.0,0.0,25,98,25108,250.58,
13:56:28,49.9,0.0,0.2,49.9,0.0,25,116,25160,248.81,
13:56:28,49.9,0.0,0.1,50.0,0.0,25,76,25020,249.52,
13:56:29,49.8,0.0,0.2,50.0,0.0,25,152,25172,248.98,
13:56:29,50.1,0.0,0.1,49.8,0.0,25,1376,25540,249.47,
13:56:30,49.9,0.0,0.3,49.8,0.0,25,396,25876,249.26,
13:56:30,49.8,0.0,0.2,50.0,0.0,26,80,24944,249.12,
13:56:31,49.2,0.0,0.8,50.0,0.0,25,74,25092,249.62,
13:56:31,49.3,0.0,0.8,50.0,0.0,26,88,25130,248.27,
13:56:32,49.9,0.0,0.2,50.0,0.0,25,162,25186,250.11,
13:56:32,48.1,0.0,1.9,50.0,0.0,25,78,25168,249.31,
13:56:33,49.9,0.0,0.2,49.9,0.0,25,156,25136,249.00,
13:56:33,49.9,0.0,0.2,50.0,0.0,25,204,25130,249.37,
13:56:34,49.9,0.0,0.1,49.9,0.0,25,82,24982,249.54,
13:56:34,49.9,0.0,0.2,50.0,0.0,25,72,25094,249.03,
13:56:35,49.0,0.0,1.0,50.0,0.0,25,72,25088,248.99,
13:56:35,49.4,0.0,0.7,50.0,0.0,25,216,25048,248.14,
13:56:36,46.4,0.0,3.7,50.0,0.0,25,352,25094,239.59,
13:56:36,3.2,0.0,43.0,53.8,0.0,25,4668,26694,207.84,
13:56:37,14.6,0.0,35.4,50.0,0.0,25,180,25196,252.37,
13:56:37,22.6,0.0,27.4,49.9,0.0,26,310,25268,251.72,
13:56:38,45.9,0.0,4.2,50.0,0.0,25,114,24852,243.49,
13:56:38,47.0,0.0,3.0,50.0,0.0,26,192,24844,235.29,
13:56:39,47.7,0.0,2.3,50.0,0.0,25,82,24756,230.41,
13:56:39,47.3,0.0,2.7,49.9,0.0,25,1242,25106,230.13,
13:56:40,47.3,0.0,2.7,50.0,0.0,25,84,25156,230.01,
13:56:40,47.5,0.0,2.5,50.0,0.0,25,184,25064,230.50,
13:56:41,47.7,0.0,2.3,50.0,0.0,25,160,25164,230.21,
13:56:41,47.5,0.0,2.5,50.0,0.0,26,280,25258,230.71,
13:56:42,47.7,0.0,2.3,50.0,0.0,25,86,25102,229.93,
13:56:42,47.5,0.0,2.5,50.0,0.0,26,156,25102,229.97,
13:56:43,45.8,0.0,4.2,50.0,0.0,25,118,25140,226.10,
13:56:43,49.0,0.0,1.0,50.0,0.0,26,172,25154,217.10,
13:56:44,49.0,0.0,1.0,50.0,0.0,25,82,25102,217.32,
13:56:44,49.0,0.0,1.0,50.0,0.0,26,202,25164,217.15,
13:56:45,49.0,0.0,1.0,50.0,0.0,25,158,25088,217.05,
13:56:45,49.1,0.0,1.0,50.0,0.0,26,230,25256,216.81,
13:56:46,49.1,0.0,1.0,50.0,0.0,25,82,25108,216.60,
13:56:46,49.0,0.0,1.0,50.0,0.0,26,90,25104,216.15,
13:56:47,49.2,0.0,0.8,50.0,0.0,25,90,25110,216.13,
13:56:47,48.8,0.0,1.3,50.0,0.0,26,80,25134,216.71,
13:56:48,49.1,0.0,1.0,49.9,0.0,25,114,25030,215.67,
13:56:48,49.1,0.0,0.9,50.0,0.0,26,84,24946,213.96,
13:56:49,49.1,0.0,1.0,50.0,0.0,25,154,24944,214.03,
13:56:49,49.3,0.0,0.8,49.9,0.0,25,1378,25462,213.93,
13:56:50,49.1,0.0,0.9,50.0,0.0,25,116,25238,214.12,
13:56:50,49.1,0.0,0.9,50.0,0.0,25,116,25070,214.05,
13:56:51,49.1,0.0,0.9,50.0,0.0,25,76,25148,213.92,
13:56:51,49.1,0.0,0.9,50.0,0.0,26,92,25146,214.21,
13:56:52,49.1,0.0,0.9,50.0,0.0,25,86,25102,213.78,
13:56:52,49.1,0.0,0.9,50.0,0.0,26,88,25108,213.97,
13:56:53,49.2,0.0,0.9,50.0,0.0,25,184,25116,214.02,
13:56:53,49.3,0.0,0.7,50.0,0.0,26,208,25250,213.97,
13:56:54,49.1,0.0,0.9,50.0,0.0,25,86,25108,213.84,
13:56:54,49.1,0.0,0.9,50.0,0.0,26,76,25094,213.94,
13:56:55,49.2,0.0,0.8,50.0,0.0,25,86,25108,213.77,
13:56:55,49.1,0.0,0.9,50.0,0.0,26,100,25160,212.48,
13:56:56,42.6,0.0,7.4,50.0,0.0,25,86,25106,220.91,
13:56:56,46.7,0.0,3.3,50.0,0.0,26,170,25148,224.07,
13:56:57,49.9,0.0,0.2,50.0,0.0,25,158,25084,225.55,
13:56:57,50.0,0.0,0.0,50.0,0.0,26,300,25260,217.41,
13:56:58,50.0,0.0,0.0,50.0,0.0,25,114,24966,216.96,
13:56:58,45.3,0.0,4.7,50.0,0.0,26,164,24908,228.21,
13:56:59,31.1,0.0,18.9,50.0,0.0,25,84,24940,262.18,
13:56:59,48.0,0.0,2.0,49.9,0.0,26,1282,25346,258.29,
13:57:00,49.0,0.0,1.1,50.0,0.0,25,86,25152,252.77,
