Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts
02:32:14,49.4,0.0,0.7,50.0,0.0,25,130,25152,249.10,
02:32:14,49.4,0.0,0.6,50.0,0.0,25,190,25194,249.48,
02:32:15,49.1,0.0,1.0,49.9,0.0,25,116,25194,249.25,
02:32:15,49.0,0.0,1.0,50.0,0.0,26,128,25126,249.27,
02:32:16,49.2,0.0,0.8,50.0,0.0,25,110,25112,249.18,
02:32:16,49.5,0.0,0.5,50.0,0.0,25,134,25108,249.33,
02:32:17,49.3,0.0,0.8,49.9,0.0,25,162,25178,249.28,
02:32:17,49.1,0.0,1.0,49.9,0.0,26,294,25250,249.21,
02:32:18,48.9,0.0,1.1,49.9,0.0,25,134,25130,249.51,
02:32:18,49.1,0.0,0.9,50.0,0.0,25,152,25160,249.15,
02:32:19,49.3,0.0,0.7,49.9,0.0,25,116,25198,249.37,
02:32:19,49.5,0.0,0.6,50.0,0.0,26,136,25126,249.15,
02:32:20,49.0,0.0,1.0,49.9,0.0,25,100,25094,249.38,
02:32:20,49.2,0.0,0.8,50.0,0.0,25,126,25112,249.30,
02:32:21,49.2,0.0,0.8,50.0,0.0,25,150,25156,249.15,
02:32:21,49.2,0.0,0.8,50.0,0.0,26,260,25224,249.27,
02:32:22,49.1,0.0,1.0,49.9,0.0,25,1274,25358,249.29,
02:32:22,49.2,0.0,0.9,49.9,0.0,26,206,25256,249.47,
02:32:23,49.2,0.0,0.8,49.9,0.0,25,106,25196,248.99,
02:32:23,49.3,0.0,0.8,50.0,0.0,26,132,25124,249.16,
02:32:24,49.0,0.0,1.1,50.0,0.0,25,106,25110,249.29,
02:32:24,48.9,0.0,1.1,50.0,0.0,25,176,25138,249.38,
02:32:25,49.2,0.0,0.8,49.9,0.0,25,156,25160,249.53,
02:32:25,49.2,0.0,0.8,50.0,0.0,26,272,25228,249.16,
02:32:26,49.1,0.0,0.9,50.0,0.0,25,110,25122,249.12,
02:32:26,49.2,0.0,0.8,50.0,0.0,25,156,25122,249.35,
02:32:27,49.0,0.0,1.1,49.9,0.0,25,136,25202,249.45,
02:32:27,49.0,0.0,1.0,50.0,0.0,26,124,25118,248.98,
02:32:28,49.3,0.0,0.8,49.9,0.0,25,142,25150,249.62,
02:32:28,49.2,0.0,0.8,50.0,0.0,25,174,25174,249.06,
02:32:29,49.0,0.0,1.0,49.9,0.0,25,156,25154,249.18,
02:32:29,49.1,0.0,0.9,50.0,0.0,26,266,25230,249.59,
02:32:30,49.0,0.0,1.0,50.0,0.0,25,126,25122,248.94,
02:32:30,49.3,0.0,0.8,49.9,0.0,25,160,25178,249.33,
02:32:31,48.8,0.0,1.3,50.0,0.0,25,118,25126,249.37,
02:32:31,49.4,0.0,0.7,49.9,0.0,26,128,25120,249.26,
02:32:32,49.0,0.0,1.2,49.8,0.0,25,1436,25542,249.26,
02:32:32,48.9,0.0,1.2,49.9,0.0,25,178,25104,249.20,
02:32:33,49.4,0.0,0.7,49.9,0.0,25,160,25152,249.44,
02:32:33,49.0,0.0,1.0,50.0,0.0,26,288,25190,249.38,
02:32:34,48.8,0.0,1.2,50.0,0.0,25,128,25130,249.20,
02:32:34,49.1,0.0,0.9,50.0,0.0,25,162,25118,249.19,
02:32:35,49.0,0.0,1.1,49.9,0.0,25,120,25176,249.28,
02:32:35,49.1,0.0,0.9,50.0,0.0,26,150,25134,249.29,
02:32:36,49.0,0.0,1.0,49.9,0.0,25,116,25116,249.19,
02:32:36,48.9,0.0,1.2,50.0,0.0,25,174,25128,249.26,
02:32:37,49.1,0.0,0.9,49.9,0.0,25,184,25180,249.46,
02:32:37,49.1,0.0,1.0,50.0,0.0,26,276,25236,249.00,
02:32:38,48.9,0.0,1.2,49.9,0.0,25,152,25158,249.67,
02:32:38,48.8,0.0,1.2,50.0,0.0,25,180,25180,249.15,
02:32:39,49.1,0.0,1.0,49.9,0.0,25,126,25176,249.08,
02:32:39,48.9,0.0,1.2,50.0,0.0,26,170,25146,249.52,
02:32:40,49.1,0.0,1.0,49.9,0.0,25,162,25140,249.20,
02:32:40,48.8,0.0,1.2,50.0,0.0,25,158,25114,249.35,
02:32:41,48.9,0.0,1.2,49.9,0.0,25,202,24956,249.19,
02:32:41,48.7,0.0,1.3,50.0,0.0,26,300,25184,249.31,
02:32:42,48.9,0.0,1.2,49.9,0.0,25,1344,25374,249.14,
02:32:42,48.9,0.0,1.2,50.0,0.0,25,198,24998,249.23,
02:32:43,48.6,0.0,1.5,49.9,0.0,25,136,25014,249.22,
02:32:43,49.2,0.0,0.9,50.0,0.0,26,172,25010,249.57,
02:32:44,48.5,0.0,1.5,50.0,0.0,25,138,24962,249.18,
02:32:44,48.9,0.0,1.1,50.0,0.0,25,212,25112,249.02,
02:32:45,48.8,0.0,1.3,49.9,0.0,25,200,25202,249.38,
02:32:45,48.5,0.0,1.5,50.0,0.0,26,350,25164,249.09,
02:32:46,48.8,0.0,1.3,50.0,0.0,25,166,24972,249.68,
02:32:46,48.6,0.0,1.5,50.0,0.0,25,204,25016,249.18,
02:32:47,48.6,0.0,1.5,49.9,0.0,25,160,25018,249.08,
02:32:47,48.5,0.0,1.5,49.9,0.0,26,206,24970,249.43,
02:32:48,48.5,0.0,1.6,49.9,0.0,25,234,25146,249.45,
02:32:48,48.5,0.0,1.5,50.0,0.0,25,240,25204,249.03,
02:32:49,48.4,0.0,1.7,49.9,0.0,25,240,25198,249.31,
02:32:49,48.3,0.0,1.8,50.0,0.0,26,410,25296,249.10,
02:32:50,48.0,0.0,2.1,49.9,0.0,25,236,25186,249.50,
02:32:50,48.0,0.0,2.0,50.0,0.0,25,318,25194,249.23,
02:32:51,47.9,0.0,2.2,49.9,0.0,25,332,25270,249.35,
02:32:51,47.2,0.0,2.9,49.9,0.0,26,464,25288,249.09,
02:32:52,46.5,0.0,3.7,49.8,0.0,25,2254,25728,238.36,
02:32:52,50.0,0.0,0.0,50.0,0.0,25,128,24938,256.57,
02:32:53,50.1,0.0,0.0,49.9,0.0,25,188,25224,249.72,
02:32:53,50.0,0.0,0.0,50.0,0.0,26,250,25236,249.26,
02:32:54,50.0,0.0,0.0,50.0,0.0,25,82,25102,249.22,
02:32:54,49.5,0.0,0.5,50.0,0.0,25,128,25096,238.61,
02:32:55,71.0,0.0,9.4,19.5,0.1,49,10920,42800,226.55,
02:32:55,94.3,0.0,5.7,0.0,0.0,49,264,48110,264.64,
02:32:56,93.8,0.0,6.2,0.0,0.0,49,64,48056,248.82,
02:32:56,93.7,0.0,6.3,0.0,0.0,49,260,48094,249.32,
02:32:57,93.8,0.0,6.2,0.0,0.0,49,128,48076,249.31,
02:32:57,93.6,0.0,6.4,0.0,0.0,49,394,48066,249.09,
02:32:58,93.8,0.0,6.2,0.0,0.0,49,108,48174,249.39,
02:32:58,93.5,0.0,6.5,0.0,0.0,49,258,48090,249.27,
02:32:59,93.6,0.0,6.4,0.0,0.0,49,72,48062,249.34,
02:32:59,93.5,0.0,6.5,0.0,0.0,50,248,48064,249.32,
02:33:00,93.5,0.0,6.5,0.0,0.0,49,72,48062,249.19,
02:33:00,93.4,0.0,6.6,0.0,0.0,49,256,48092,249.28,
02:33:01,93.4,0.0,6.6,0.0,0.0,49,128,48062,249.29,
02:33:01,93.4,0.0,6.6,0.0,0.0,49,382,48058,249.17,
02:33:02,93.6,0.0,6.4,0.0,0.0,51,284,48246,249.55,
02:33:02,94.0,0.0,6.0,0.0,0.0,49,340,48434,249.07,
02:33:03,94.0,0.0,6.0,0.0,0.0,49,68,48066,249.36,
02:33:03,92.9,0.0,7.1,0.0,0.0,49,500,48154,249.06,
02:33:04,87.3,0.0,12.7,0.0,0.0,49,510,48138,249.97,
02:33:04,99.9,0.0,0.1,0.0,0.0,49,264,48088,248.84,
02:33:05,99.9,0.0,0.1,0.0,0.0,49,120,48058,249.57,
02:33:05,100.0,0.0,0.0,0.0,0.0,49,316,48060,249.09,
02:33:06,99.9,0.0,0.1,0.0,0.0,49,80,48064,249.41,
02:33:06,99.9,0.0,0.1,0.0,0.0,49,108,48152,249.30,
02:33:07,99.9,0.0,0.1,0.0,0.0,49,72,48064,249.02,
02:33:07,100.0,0.0,0.0,0.0,0.0,49,100,48062,249.28,
02:33:08,99.5,0.0,0.5,0.0,0.0,49,106,48100,249.15,
02:33:08,92.2,0.0,7.8,0.0,0.0,49,200,48074,249.84,
02:33:09,99.6,0.0,0.4,0.0,0.0,49,132,48056,248.88,
02:33:09,100.0,0.0,0.0,0.0,0.0,49,318,48058,249.33,
02:33:10,100.0,0.0,0.0,0.0,0.0,49,124,48146,249.08,
02:33:10,100.0,0.0,0.0,0.0,0.0,49,208,48142,249.27,
02:33:11,100.0,0.0,0.0,0.0,0.0,49,64,48058,249.38,
02:33:11,100.0,0.0,0.0,0.0,0.0,49,84,48070,249.33,
02:33:12,100.0,0.0,0.0,0.0,0.0,49,268,48642,249.29,
02:33:12,99.7,0.0,0.3,0.0,0.0,49,106,48088,249.07,
02:33:13,94.0,0.0,6.0,0.0,0.0,49,124,48054,249.25,
02:33:13,97.7,0.0,2.3,0.0,0.0,49,328,48324,249.53,
02:33:14,99.9,0.0,0.1,0.0,0.0,49,80,48070,249.06,
02:33:14,100.0,0.0,0.0,0.0,0.0,49,208,48142,249.60,
02:33:15,99.9,0.0,0.1,0.0,0.0,49,68,48054,249.06,
02:33:15,100.0,0.0,0.0,0.0,0.0,50,100,48060,249.17,
02:33:16,100.0,0.0,0.0,0.0,0.0,49,68,48060,249.30,
02:33:16,100.0,0.0,0.0,0.0,0.0,49,88,48094,249.37,
02:33:17,99.6,0.0,0.4,0.0,0.0,49,134,47958,248.88,
02:33:17,93.6,0.0,6.4,0.0,0.0,49,316,48136,249.34,
02:33:18,96.9,0.0,3.1,0.0,0.0,49,100,48208,249.62,
02:33:18,100.0,0.0,0.0,0.0,0.0,49,192,48098,249.29,
02:33:19,100.0,0.0,0.0,0.0,0.0,49,68,48058,249.26,
02:33:19,100.0,0.0,0.0,0.0,0.0,49,184,48056,249.30,
02:33:20,100.0,0.0,0.0,0.0,0.0,49,72,48058,249.42,
02:33:20,100.0,0.0,0.0,0.0,0.0,49,84,48090,249.14,
02:33:21,100.0,0.0,0.0,0.0,0.0,49,132,48064,249.09,
02:33:21,99.5,0.0,0.5,0.0,0.0,49,208,48058,249.19,
02:33:22,94.9,0.0,5.1,0.0,0.0,49,218,48132,249.63,
02:33:22,95.0,0.0,5.0,0.0,0.0,49,196,48164,249.39,
02:33:23,100.0,0.0,0.0,0.0,0.0,49,114,48094,249.06,
02:33:23,100.0,0.0,0.0,0.0,0.0,49,180,48060,249.23,
02:33:24,100.0,0.0,0.0,0.0,0.0,49,68,48054,249.30,
02:33:24,100.0,0.0,0.0,0.0,0.0,49,164,48094,249.34,
02:33:25,100.0,0.0,0.0,0.0,0.0,49,156,48116,249.29,
02:33:25,100.0,0.0,0.0,0.0,0.0,49,224,48064,249.16,
02:33:26,99.8,0.0,0.2,0.0,0.0,49,68,48058,249.28,
02:33:26,95.1,0.0,4.9,0.0,0.0,49,154,48110,248.89,
02:33:27,95.5,0.0,4.5,0.0,0.0,49,88,48062,249.39,
02:33:27,99.1,0.0,0.9,0.0,0.0,49,196,48078,249.59,
02:33:28,100.0,0.0,0.0,0.0,0.0,49,96,48116,248.80,
02:33:28,100.0,0.0,0.0,0.0,0.0,49,192,48088,249.62,
02:33:29,100.0,0.0,0.0,0.0,0.0,49,124,48062,249.36,
02:33:29,100.0,0.0,0.0,0.0,0.0,49,216,48056,249.29,
02:33:30,100.0,0.0,0.0,0.0,0.0,49,68,48066,249.32,
02:33:30,99.9,0.0,0.1,0.0,0.0,49,84,48088,249.14,
02:33:31,95.2,0.0,4.8,0.0,0.0,49,82,48060,248.72,
02:33:31,96.3,0.0,3.7,0.0,0.0,49,212,48136,250.01,
02:33:32,99.9,0.0,0.1,0.0,0.0,53,632,48476,249.01,
02:33:32,99.8,0.0,0.2,0.0,0.0,52,1312,48756,249.35,
02:33:33,100.0,0.0,0.0,0.0,0.0,49,234,48070,249.32,
02:33:33,100.0,0.0,0.0,0.0,0.0,49,288,48060,249.33,
02:33:34,100.0,0.0,0.0,0.0,0.0,49,68,48060,249.12,
02:33:34,100.0,0.0,0.0,0.0,0.0,49,120,48094,249.36,
02:33:35,99.5,0.0,0.5,0.0,0.0,49,78,48062,249.09,
02:33:35,94.4,0.0,5.6,0.0,0.0,49,140,47936,249.22,
02:33:36,96.0,0.0,4.0,0.0,0.0,49,68,48184,249.47,
02:33:36,100.0,0.0,0.0,0.0,0.0,49,196,48104,249.28,
02:33:37,100.0,0.0,0.0,0.0,0.0,49,128,48064,249.38,
02:33:37,100.0,0.0,0.0,0.0,0.0,49,318,48062,249.06,
02:33:38,99.9,0.0,0.1,0.0,0.0,49,88,48118,249.57,
02:33:38,100.0,0.0,0.0,0.0,0.0,49,88,48088,249.08,
02:33:39,100.0,0.0,0.0,0.0,0.0,49,80,48058,249.31,
02:33:39,99.3,0.0,0.7,0.0,0.0,49,94,48062,248.93,
02:33:40,95.3,0.0,4.7,0.0,0.0,49,126,48032,249.05,
02:33:40,95.2,0.0,4.8,0.0,0.0,49,224,48216,249.98,
02:33:41,100.0,0.0,0.0,0.0,0.0,49,128,48056,249.20,
02:33:41,100.0,0.0,0.0,0.0,0.0,49,314,48056,249.11,
02:33:42,99.9,0.0,0.1,0.0,0.0,49,234,48148,249.58,
02:33:42,100.0,0.0,0.0,0.0,0.0,49,136,48092,248.80,
02:33:43,100.0,0.0,0.0,0.0,0.0,49,68,48054,249.38,
02:33:43,100.0,0.0,0.0,0.0,0.0,49,84,48056,249.59,
02:33:44,98.7,0.0,1.3,0.0,0.0,49,90,48078,249.14,
02:33:44,96.3,0.0,3.7,0.0,0.0,49,152,47968,248.86,
02:33:45,95.3,0.0,4.7,0.0,0.0,49,138,48110,249.94,
02:33:45,99.9,0.0,0.1,0.0,0.0,49,324,48070,248.90,
02:33:46,99.9,0.0,0.1,0.0,0.0,49,76,48060,249.53,
02:33:46,100.0,0.0,0.0,0.0,0.0,49,192,48092,249.15,
02:33:47,100.0,0.0,0.0,0.0,0.0,49,72,48060,249.08,
02:33:47,100.0,0.0,0.0,0.0,0.0,49,72,48058,249.55,
02:33:48,99.9,0.0,0.1,0.0,0.0,49,92,48114,249.20,
02:33:48,98.7,0.0,1.3,0.0,0.0,49,98,48094,249.11,
02:33:49,96.0,0.0,4.0,0.0,0.0,49,128,47962,248.69,
02:33:49,94.6,0.0,5.4,0.0,0.0,49,332,48402,250.04,
02:33:50,100.0,0.0,0.0,0.0,0.0,50,64,48060,249.00,
02:33:50,100.0,0.0,0.0,0.0,0.0,49,196,48088,249.55,
02:33:51,100.0,0.0,0.0,0.0,0.0,49,68,48058,249.08,
02:33:51,100.0,0.0,0.0,0.0,0.0,49,128,48058,249.38,
02:33:52,99.9,0.0,0.1,0.0,0.0,49,258,48146,249.08,
02:33:52,100.0,0.0,0.0,0.0,0.0,49,96,48096,249.37,
02:33:53,98.0,0.0,2.0,0.0,0.0,49,194,48110,249.00,
02:33:53,96.9,0.0,3.1,0.0,0.0,49,288,47936,249.15,
02:33:54,94.8,0.0,5.2,0.0,0.0,49,80,48156,250.06,
02:33:54,100.0,0.0,0.0,0.0,0.0,49,200,48100,249.09,
02:33:55,100.0,0.0,0.0,0.0,0.0,50,104,48120,249.12,
02:33:55,100.0,0.0,0.0,0.0,0.0,49,196,48062,249.25,
02:33:56,100.0,0.0,0.0,0.0,0.0,49,64,48058,249.41,
02:33:56,100.0,0.0,0.0,0.0,0.0,49,104,48092,249.09,
02:33:57,100.0,0.0,0.0,0.0,0.0,49,132,48072,249.14,
02:33:57,98.0,0.0,2.0,0.0,0.0,49,246,48070,249.26,
02:33:58,97.6,0.0,2.4,0.0,0.0,49,88,48264,249.04,
02:33:58,95.7,0.0,4.3,0.0,0.0,49,232,48182,250.15,
02:33:59,99.9,0.0,0.1,0.0,0.0,49,76,48062,248.84,
02:33:59,100.0,0.0,0.0,0.0,0.0,49,188,48064,249.15,
02:34:00,100.0,0.0,0.0,0.0,0.0,49,72,48054,249.57,
02:34:00,100.0,0.0,0.0,0.0,0.0,49,128,48096,249.03,
02:34:01,100.0,0.0,0.0,0.0,0.0,49,128,48058,249.61,
02:34:01,100.0,0.0,0.0,0.0,0.0,49,208,48062,249.12,
02:34:02,97.8,0.0,2.2,0.0,0.0,49,324,48160,248.99,
02:34:02,97.3,0.0,2.7,0.0,0.0,49,466,48370,249.11,
02:34:03,95.4,0.0,4.6,0.0,0.0,49,68,48056,249.95,
02:34:03,100.0,0.0,0.0,0.0,0.0,49,196,48064,248.83,
02:34:04,100.0,0.0,0.0,0.0,0.0,49,68,48064,249.55,
02:34:04,100.0,0.0,0.0,0.0,0.0,49,204,48094,249.14,
02:34:05,100.0,0.0,0.0,0.0,0.0,49,120,48060,249.07,
02:34:05,100.0,0.0,0.0,0.0,0.0,49,212,48058,249.61,
02:34:06,99.9,0.0,0.1,0.0,0.0,49,86,48058,249.14,
02:34:06,97.5,0.0,2.5,0.0,0.0,49,144,48064,248.98,
02:34:07,93.7,0.0,6.3,0.0,0.0,49,76,48168,249.89,
02:34:07,99.6,0.0,0.4,0.0,0.0,49,192,48080,248.65,
02:34:08,100.0,0.0,0.0,0.0,0.0,49,88,48114,249.51,
02:34:08,100.0,0.0,0.0,0.0,0.0,49,200,48096,249.39,
02:34:09,100.0,0.0,0.0,0.0,0.0,49,132,48064,249.10,
02:34:09,100.0,0.0,0.0,0.0,0.0,49,220,48058,249.43,
02:34:10,100.0,0.0,0.0,0.0,0.0,49,116,48128,249.26,
02:34:10,99.5,0.0,0.5,0.0,0.0,49,126,48154,249.00,
02:34:11,95.1,0.0,4.9,0.0,0.0,49,76,47968,249.04,
02:34:11,95.6,0.0,4.4,0.0,0.0,49,200,48142,250.00,
02:34:12,100.0,0.0,0.0,0.0,0.0,49,212,48138,248.84,
02:34:12,100.0,0.0,0.0,0.0,0.0,49,196,48088,249.57,
02:34:13,100.0,0.0,0.0,0.0,0.0,49,128,48056,249.08,
02:34:13,100.0,0.0,0.0,0.0,0.0,49,294,48062,249.25,
02:34:14,100.0,0.0,0.0,0.0,0.0,49,76,48060,249.38,
02:34:14,100.0,0.0,0.0,0.0,0.0,49,108,48144,249.10,
02:34:15,98.9,0.0,1.1,0.0,0.0,49,72,48088,249.23,
02:34:15,96.2,0.0,3.8,0.0,0.0,49,134,48074,248.51,
02:34:16,94.7,0.0,5.3,0.0,0.0,49,76,48014,250.45,
02:34:16,100.0,0.0,0.0,0.0,0.0,49,200,48106,249.18,
02:34:17,100.0,0.0,0.0,0.0,0.0,49,120,48056,249.04,
02:34:17,100.0,0.0,0.0,0.0,0.0,49,350,48114,249.16,
02:34:18,99.9,0.0,0.1,0.0,0.0,49,88,48106,249.34,
02:34:18,100.0,0.0,0.0,0.0,0.0,49,88,48096,249.32,
02:34:19,99.7,0.0,0.3,0.0,0.0,49,72,48064,249.07,
02:34:19,98.4,0.0,1.6,0.0,0.0,49,118,48066,249.27,
02:34:20,95.6,0.0,4.4,0.0,0.0,50,68,47964,248.87,
02:34:20,95.8,0.0,4.2,0.0,0.0,49,196,48208,250.29,
02:34:21,100.0,0.0,0.0,0.0,0.0,49,128,48062,248.88,
02:34:21,100.0,0.0,0.0,0.0,0.0,49,326,48064,249.37,
02:34:22,99.9,0.0,0.1,0.0,0.0,49,238,48146,249.35,
02:34:22,100.0,0.0,0.0,0.0,0.0,49,136,48092,249.07,
02:34:23,100.0,0.0,0.0,0.0,0.0,50,120,48108,249.39,
02:34:23,100.0,0.0,0.0,0.0,0.0,49,88,48056,249.21,
02:34:24,98.4,0.0,1.6,0.0,0.0,49,98,48060,248.87,
02:34:24,96.2,0.0,3.8,0.0,0.0,49,180,48070,249.05,
02:34:25,97.6,0.0,2.4,0.0,0.0,49,140,48202,250.02,
02:34:25,100.0,0.0,0.0,0.0,0.0,49,326,48068,249.03,
02:34:26,100.0,0.0,0.0,0.0,0.0,49,64,48058,249.31,
02:34:26,100.0,0.0,0.0,0.0,0.0,49,180,48092,249.30,
02:34:27,100.0,0.0,0.0,0.0,0.0,49,80,48062,249.37,
02:34:27,100.0,0.0,0.0,0.0,0.0,49,88,48058,249.15,
02:34:28,99.6,0.0,0.4,0.0,0.0,49,108,48106,249.32,
02:34:28,97.2,0.0,2.8,0.0,0.0,49,148,48010,249.19,
02:34:29,95.0,0.0,5.0,0.0,0.0,49,124,48156,250.00,
02:34:29,99.4,0.0,0.6,0.0,0.0,49,332,48070,248.53,
02:34:30,100.0,0.0,0.0,0.0,0.0,49,68,48060,249.36,
02:34:30,100.0,0.0,0.0,0.0,0.0,50,192,48100,249.29,
02:34:31,100.0,0.0,0.0,0.0,0.0,49,72,48056,249.10,
02:34:31,100.0,0.0,0.0,0.0,0.0,49,72,48070,249.59,
02:34:32,99.9,0.0,0.1,0.0,0.0,49,288,48706,249.13,
02:34:32,98.5,0.0,1.5,0.0,0.0,49,118,48096,249.06,
02:34:33,97.1,0.0,2.9,0.0,0.0,49,124,47960,249.39,
02:34:33,95.8,0.0,4.2,0.0,0.0,49,324,48176,249.45,
02:34:34,100.0,0.0,0.0,0.0,0.0,49,72,48060,249.25,
02:34:34,100.0,0.0,0.0,0.0,0.0,49,196,48090,249.27,
02:34:35,100.0,0.0,0.0,0.0,0.0,49,68,48060,249.04,
02:34:35,100.0,0.0,0.0,0.0,0.0,49,120,48060,249.63,
02:34:36,100.0,0.0,0.0,0.0,0.0,49,60,48060,249.13,
02:34:36,99.9,0.0,0.1,0.0,0.0,49,106,48094,249.19,
02:34:37,97.0,0.0,3.0,0.0,0.0,49,128,47968,248.99,
02:34:37,96.0,0.0,4.0,0.0,0.0,49,316,48760,249.62,
02:34:38,96.3,0.0,3.7,0.0,0.0,49,108,47532,249.42,
02:34:38,100.0,0.0,0.0,0.0,0.0,49,196,48088,249.23,
02:34:39,100.0,0.0,0.0,0.0,0.0,49,72,48058,249.11,
02:34:39,100.0,0.0,0.0,0.0,0.0,49,192,48060,249.33,
02:34:40,100.0,0.0,0.0,0.0,0.0,49,132,48130,249.33,
02:34:40,100.0,0.0,0.0,0.0,0.0,49,104,48092,249.32,
02:34:41,99.2,0.0,0.8,0.0,0.0,49,138,48066,248.97,
02:34:41,96.1,0.0,3.9,0.0,0.0,49,258,48070,248.62,
02:34:42,94.5,0.0,5.5,0.0,0.0,49,660,48116,250.30,
02:34:42,100.0,0.0,0.0,0.0,0.0,49,204,48106,248.96,
02:34:43,100.0,0.0,0.0,0.0,0.0,49,68,48064,249.37,
02:34:43,100.0,0.0,0.0,0.0,0.0,49,196,48072,249.32,
02:34:44,100.0,0.0,0.0,0.0,0.0,49,64,48062,249.31,
02:34:44,100.0,0.0,0.0,0.0,0.0,49,92,48096,249.14,
02:34:45,99.8,0.0,0.2,0.0,0.0,49,136,48066,249.43,
02:34:45,98.7,0.0,1.3,0.0,0.0,49,236,47978,248.98,
02:34:46,93.2,0.0,6.8,0.0,0.0,49,68,48160,249.55,
02:34:46,99.5,0.0,0.5,0.0,0.0,49,200,48118,249.08,
02:34:47,100.0,0.0,0.0,0.0,0.0,49,72,48046,249.36,
02:34:47,100.0,0.0,0.0,0.0,0.0,49,188,48062,249.39,
02:34:48,99.9,0.0,0.1,0.0,0.0,49,96,48110,249.07,
02:34:48,100.0,0.0,0.0,0.0,0.0,49,92,48092,249.36,
02:34:49,100.0,0.0,0.0,0.0,0.0,49,124,48062,249.36,
02:34:49,99.9,0.0,0.1,0.0,0.0,49,216,48058,249.10,
02:34:50,96.5,0.0,3.5,0.0,0.0,49,86,48056,249.06,
02:34:50,95.7,0.0,4.3,0.0,0.0,50,196,48124,249.64,
02:34:51,100.0,0.0,0.0,0.0,0.0,49,68,48064,249.29,
02:34:51,100.0,0.0,0.0,0.0,0.0,49,184,48058,249.12,
02:34:52,99.8,0.0,0.2,0.0,0.0,54,760,48590,249.37,
02:34:52,99.8,0.0,0.2,0.0,0.0,53,1282,49314,249.30,
02:34:53,100.0,0.0,0.0,0.0,0.0,49,374,48176,249.34,
02:34:53,100.0,0.0,0.0,0.0,0.0,49,260,48054,249.35,
02:34:54,98.0,0.0,2.0,0.0,0.0,50,82,48060,249.07,
02:34:54,92.9,0.0,7.1,0.0,0.0,49,208,48106,249.87,
02:34:55,99.9,0.0,0.1,0.0,0.0,49,72,48060,248.78,
02:34:55,100.0,0.0,0.0,0.0,0.0,49,196,48058,249.14,
02:34:56,100.0,0.0,0.0,0.0,0.0,49,60,48064,249.31,
02:34:56,100.0,0.0,0.0,0.0,0.0,49,176,48094,249.36,
02:34:57,100.0,0.0,0.0,0.0,0.0,49,130,48062,249.33,
02:34:57,100.0,0.0,0.0,0.0,0.0,49,232,48058,249.14,
02:34:58,99.3,0.0,0.7,0.0,0.0,49,112,48114,249.21,
02:34:58,94.9,0.0,5.1,0.0,0.0,49,204,48126,249.37,
02:34:59,96.8,0.0,3.2,0.0,0.0,49,76,48198,249.42,
02:34:59,100.0,0.0,0.0,0.0,0.0,49,192,48070,249.07,
02:35:00,100.0,0.0,0.0,0.0,0.0,49,72,48058,249.34,
02:35:00,100.0,0.0,0.0,0.0,0.0,49,192,48096,249.31,
02:35:01,100.0,0.0,0.0,0.0,0.0,49,124,48058,249.12,
02:35:01,100.0,0.0,0.0,0.0,0.0,49,208,48058,249.54,
02:35:02,99.9,0.0,0.1,0.0,0.0,49,310,48146,249.08,
02:35:02,96.7,0.0,3.3,0.0,0.0,49,406,48118,248.96,
02:35:03,93.8,0.0,6.2,0.0,0.0,49,68,48008,249.96,
02:35:03,100.0,0.0,0.0,0.0,0.0,49,192,48076,248.93,
02:35:04,100.0,0.0,0.0,0.0,0.0,49,68,48060,249.37,
02:35:04,100.0,0.0,0.0,0.0,0.0,49,200,48102,249.33,
02:35:05,100.0,0.0,0.0,0.0,0.0,49,122,48066,249.01,
02:35:05,100.0,0.0,0.0,0.0,0.0,49,220,48060,249.40,
02:35:06,100.0,0.0,0.0,0.0,0.0,49,68,48058,249.30,
02:35:06,98.7,0.0,1.3,0.0,0.0,49,110,48094,249.18,
02:35:07,94.3,0.0,5.7,0.0,0.0,49,92,47926,249.13,
02:35:07,97.0,0.0,3.0,0.0,0.0,49,212,48194,249.47,
02:35:08,100.0,0.0,0.0,0.0,0.0,49,96,48108,249.35,
02:35:08,100.0,0.0,0.0,0.0,0.0,49,204,48090,249.32,
02:35:09,100.0,0.0,0.0,0.0,0.0,49,120,48066,249.09,
02:35:09,100.0,0.0,0.0,0.0,0.0,49,232,48056,249.33,
02:35:10,100.0,0.0,0.0,0.0,0.0,49,112,48076,249.38,
02:35:10,99.3,0.0,0.7,0.0,0.0,50,110,48148,249.15,
02:35:11,96.2,0.0,3.8,0.0,0.0,49,76,47918,248.91,
02:35:11,95.5,0.0,4.5,0.0,0.0,49,180,48088,249.96,
02:35:12,99.3,0.0,0.7,0.0,0.0,49,240,48240,248.86,
02:35:12,100.0,0.0,0.0,0.0,0.0,49,192,48088,249.37,
02:35:13,100.0,0.0,0.0,0.0,0.0,49,132,48062,249.21,
02:35:13,100.0,0.0,0.0,0.0,0.0,49,320,48070,249.39,
02:35:14,100.0,0.0,0.0,0.0,0.0,49,72,48062,249.32,
02:35:14,99.9,0.0,0.1,0.0,0.0,49,92,48090,249.15,
02:35:15,98.2,0.0,1.8,0.0,0.0,49,98,48160,249.08,
02:35:15,94.3,0.0,5.7,0.0,0.0,50,196,48098,249.88,
02:35:16,100.0,0.0,0.0,0.0,0.0,49,72,48058,248.77,
02:35:16,100.0,0.0,0.0,0.0,0.0,49,196,48094,249.35,
02:35:17,100.0,0.0,0.0,0.0,0.0,49,120,48058,249.32,
